make_f	model_f	make_w	model_w	class	drops	level	tempus	alp
Felt	IA	Mavic	Cosmic CXR60c	tt	1207000	37	2962.5	3018
Felt	IA	Mavic	Cosmic Ultimate UST	tt	1207000	37	2965	3015.5
Felt	IA	Roval	Alpinist CLX	tt	1200300	37	2971	2993.5
Felt	IA	Roval	CLX64	tt	1235400	37	2954	3009.5
Felt	IA	Roval	Rapide CLX	tt	1260300	37	2954	3004.5
Felt	IA	Shimano	C40	tt	1150300	37	2972	3013
Felt	IA	Shimano	C50	tt	1153700	37	2970	3017
Felt	IA	Shimano	C60	tt	1157300	37	2961	3020.5
Felt	IA	ZIPP	202	tt	1214200	37	2979	3004
Felt	IA	ZIPP	404	tt	1214200	37	2951	3005.5
Felt	IA	ZIPP	454	tt	1349000	37	2948	3002.5
Felt	IA	ZIPP	808	tt	1242600	37	2942	3011.5
Felt	IA	ZIPP	858	tt	1377400	37	2938	3008.5
Felt	IA	ZIPP	353 NSW	tt	1320600	37	2955	3001.5
Felt	IA	ZIPP	808/Super9	tt	2140700	37	2933	3020.5
Felt	IA	ZIPP	858/Super9	tt	2573800	45	2931	3019.5
Felt	IA	Zwift	32mm Carbon	tt	1065000	37	2984	3009.5
Felt	IA	Zwift	50mm Carbon	tt	1185700	37	2971.5	3010.5
Felt	IA	Zwift	Buffalo Fahrrad	tt	1068200	40	2989	3016.5
Felt	IA	Zwift	Classic	tt	1100600	37	2990	3017.5
Felt	IA	Zwift	Safety	tt	1775000	44	2984.5	3009
Felt	IA 2.0	Bontrager	Aeolus 5	tt	1306400	34	2964	2997
Felt	IA 2.0	CADEX	36	tt	1393400	34	2976.5	2992.5
Felt	IA 2.0	CADEX	42	tt	1363200	34	2967	2995
Felt	IA 2.0	CADEX	65	tt	1377400	34	2948.5	2994
Felt	IA 2.0	Campagnolo	Bora Ultra 35	tt	1384500	34	2983.5	2994.5
Felt	IA 2.0	Campagnolo	Bora Ultra 50	tt	1398700	34	2957	2994.5
Felt	IA 2.0	DT Swiss	ARC 1100 DICUT 62	tt	1320600	34	2949	2993.5
Felt	IA 2.0	DT Swiss	ARC 1100 DICUT DISC	tt	2715800	42	2923.5	3012
Felt	IA 2.0	ENVE	SES 2.2	tt	1327700	34	2983	2994.5
Felt	IA 2.0	ENVE	SES 3.4	tt	1327700	34	2957	2993
Felt	IA 2.0	ENVE	SES 6.7	tt	1327700	34	2951	3001
Felt	IA 2.0	ENVE	SES 7.8	tt	1341900	39	2938.5	2997
Felt	IA 2.0	ENVE	SES 8.9	tt	1341900	34	2939.5	3005.5
Felt	IA 2.0	Giant	SLR 0	tt	1327800	34	2960	2993.5
Felt	IA 2.0	Lightweight	Meilenstein	tt	1136000	34	2969.5	2985
Felt	IA 2.0	Mavic	Comete Pro Carbon SL UST	tt	1278000	34	2957.5	3011.5
Felt	IA 2.0	Mavic	Cosmic CXR60c	tt	1278000	34	2961.5	3009.5
Felt	IA 2.0	Mavic	Cosmic Ultimate UST	tt	1278000	34	2964	3007
Felt	IA 2.0	Roval	Alpinist CLX	tt	1271300	34	2970	2985
Felt	IA 2.0	Roval	CLX64	tt	1306400	34	2953	3001
Felt	IA 2.0	Roval	Rapide CLX	tt	1331300	34	2953	2996
Felt	IA 2.0	Shimano	C40	tt	1221300	34	2971	3004.5
Felt	IA 2.0	Shimano	C50	tt	1224700	34	2969	3008.5
Felt	IA 2.0	Shimano	C60	tt	1228300	34	2960	3012
Felt	IA 2.0	ZIPP	202	tt	1285200	34	2978	2995.5
Felt	IA 2.0	ZIPP	404	tt	1285200	34	2950	2997
Felt	IA 2.0	ZIPP	454	tt	1420000	34	2947	2994
Felt	IA 2.0	ZIPP	808	tt	1313600	34	2941	3003
Felt	IA 2.0	ZIPP	858	tt	1448400	37	2937	3000
Felt	IA 2.0	ZIPP	353 NSW	tt	1391600	34	2954	2993
Felt	IA 2.0	ZIPP	808/Super9	tt	2211700	35	2932	3012
Felt	IA 2.0	ZIPP	858/Super9	tt	2644800	45	2930	3011
Felt	IA 2.0	Zwift	32mm Carbon	tt	1136000	34	2983	3001
Felt	IA 2.0	Zwift	50mm Carbon	tt	1256700	34	2970.5	3002
Felt	IA 2.0	Zwift	Buffalo Fahrrad	tt	1139200	40	2988	3008
Felt	IA 2.0	Zwift	Classic	tt	1171600	34	2989	3009
Felt	IA 2.0	Zwift	Safety	tt	1846000	44	2983.5	3000.5
Pinarello	Bolide	Bontrager	Aeolus 5	tt	1093400	25	2980	3016
Pinarello	Bolide	CADEX	36	tt	1180400	26	2992.5	3011.5
Pinarello	Bolide	CADEX	42	tt	1150200	25	2983	3014
Pinarello	Bolide	CADEX	65	tt	1164400	25	2964.5	3013
Pinarello	Bolide	Campagnolo	Bora Ultra 35	tt	1171500	33	2999.5	3013.5
Pinarello	Bolide	Campagnolo	Bora Ultra 50	tt	1185700	27	2973	3013.5
Pinarello	Bolide	DT Swiss	ARC 1100 DICUT 62	tt	1107600	25	2965	3012.5
Pinarello	Bolide	DT Swiss	ARC 1100 DICUT DISC	tt	2502800	42	2939.5	3031
Pinarello	Bolide	ENVE	SES 2.2	tt	1114700	25	2999	3013.5
Pinarello	Bolide	ENVE	SES 3.4	tt	1114700	25	2973	3012
Pinarello	Bolide	ENVE	SES 6.7	tt	1114700	25	2967	3020
Pinarello	Bolide	ENVE	SES 7.8	tt	1128900	39	2954.5	3016
Pinarello	Bolide	ENVE	SES 8.9	tt	1128900	31	2955.5	3024.5
Pinarello	Bolide	Giant	SLR 0	tt	1114800	25	2976	3012.5
Pinarello	Bolide	Lightweight	Meilenstein	tt	923000	25	2985.5	3004
Pinarello	Bolide	Mavic	Comete Pro Carbon SL UST	tt	1065000	25	2973.5	3030.5
Pinarello	Bolide	Mavic	Cosmic CXR60c	tt	1065000	25	2977.5	3028.5
Pinarello	Bolide	Mavic	Cosmic Ultimate UST	tt	1065000	25	2980	3026
Pinarello	Bolide	Roval	Alpinist CLX	tt	1058300	32	2986	3004
Pinarello	Bolide	Roval	CLX64	tt	1093400	25	2969	3020
Pinarello	Bolide	Roval	Rapide CLX	tt	1118300	25	2969	3015
Pinarello	Bolide	Shimano	C40	tt	1008300	25	2987	3023.5
Pinarello	Bolide	Shimano	C50	tt	1011700	28	2985	3027.5
Pinarello	Bolide	Shimano	C60	tt	1015300	25	2976	3031
Pinarello	Bolide	ZIPP	202	tt	1072200	25	2994	3014.5
Pinarello	Bolide	ZIPP	404	tt	1072200	25	2966	3016
Pinarello	Bolide	ZIPP	454	tt	1207000	25	2963	3013
Pinarello	Bolide	ZIPP	808	tt	1100600	25	2957	3022
Pinarello	Bolide	ZIPP	858	tt	1235400	37	2953	3019
Pinarello	Bolide	ZIPP	353 NSW	tt	1178600	25	2970	3012
Pinarello	Bolide	ZIPP	808/Super9	tt	1998700	35	2948	3031
Pinarello	Bolide	ZIPP	858/Super9	tt	2431800	45	2946	3030
Pinarello	Bolide	Zwift	32mm Carbon	tt	923000	25	2999	3020
Pinarello	Bolide	Zwift	50mm Carbon	tt	1043700	25	2986.5	3021
Pinarello	Bolide	Zwift	Buffalo Fahrrad	tt	926200	40	3004	3027
Pinarello	Bolide	Zwift	Classic	tt	958600	25	3005	3028
Pinarello	Bolide	Zwift	Safety	tt	1633000	44	2999.5	3019.5
Pinarello	Bolide TT	Bontrager	Aeolus 5	tt	1235400	42	2980	3017
Pinarello	Bolide TT	CADEX	36	tt	1322400	42	2992.5	3012.5
Pinarello	Bolide TT	CADEX	42	tt	1292200	42	2983	3015
Pinarello	Bolide TT	CADEX	65	tt	1306400	42	2964.5	3014
Pinarello	Bolide TT	Campagnolo	Bora Ultra 35	tt	1313500	42	2999.5	3014.5
Pinarello	Bolide TT	Campagnolo	Bora Ultra 50	tt	1327700	42	2973	3014.5
Pinarello	Bolide TT	DT Swiss	ARC 1100 DICUT 62	tt	1249600	42	2965	3013.5
Pinarello	Bolide TT	DT Swiss	ARC 1100 DICUT DISC	tt	2644800	42	2939.5	3032
Pinarello	Bolide TT	ENVE	SES 2.2	tt	1256700	42	2999	3014.5
Pinarello	Bolide TT	ENVE	SES 3.4	tt	1256700	42	2973	3013
Pinarello	Bolide TT	ENVE	SES 6.7	tt	1256700	42	2967	3021
Pinarello	Bolide TT	ENVE	SES 7.8	tt	1270900	42	2954.5	3017
Pinarello	Bolide TT	ENVE	SES 8.9	tt	1270900	42	2955.5	3025.5
Pinarello	Bolide TT	Giant	SLR 0	tt	1256800	42	2976	3013.5
Pinarello	Bolide TT	Lightweight	Meilenstein	tt	1065000	42	2985.5	3005
Pinarello	Bolide TT	Mavic	Comete Pro Carbon SL UST	tt	1207000	42	2973.5	3031.5
Pinarello	Bolide TT	Mavic	Cosmic CXR60c	tt	1207000	42	2977.5	3029.5
Pinarello	Bolide TT	Mavic	Cosmic Ultimate UST	tt	1207000	42	2980	3027
Pinarello	Bolide TT	Roval	Alpinist CLX	tt	1200300	42	2986	3005
Pinarello	Bolide TT	Roval	CLX64	tt	1235400	42	2969	3021
Pinarello	Bolide TT	Roval	Rapide CLX	tt	1260300	42	2969	3016
Pinarello	Bolide TT	Shimano	C40	tt	1150300	42	2987	3024.5
Pinarello	Bolide TT	Shimano	C50	tt	1153700	42	2985	3028.5
Pinarello	Bolide TT	Shimano	C60	tt	1157300	42	2976	3032
Pinarello	Bolide TT	ZIPP	202	tt	1214200	42	2994	3015.5
Pinarello	Bolide TT	ZIPP	404	tt	1214200	42	2966	3017
Pinarello	Bolide TT	ZIPP	454	tt	1349000	42	2963	3014
Pinarello	Bolide TT	ZIPP	808	tt	1242600	42	2957	3023
Pinarello	Bolide TT	ZIPP	858	tt	1377400	42	2953	3020
Pinarello	Bolide TT	ZIPP	353 NSW	tt	1320600	42	2970	3013
Pinarello	Bolide TT	ZIPP	808/Super9	tt	2140700	42	2948	3032
Pinarello	Bolide TT	ZIPP	858/Super9	tt	2573800	45	2946	3031
Pinarello	Bolide TT	Zwift	32mm Carbon	tt	1065000	42	2999	3021
Pinarello	Bolide TT	Zwift	50mm Carbon	tt	1185700	42	2986.5	3022
Pinarello	Bolide TT	Zwift	Buffalo Fahrrad	tt	1068200	42	3004	3028
Pinarello	Bolide TT	Zwift	Classic	tt	1100600	42	3005	3029
Pinarello	Bolide TT	Zwift	Safety	tt	1775000	44	2999.5	3020.5
Quintana Roo	V-PR	Bontrager	Aeolus 5	tt	809000	20	2979	3006
Quintana Roo	V-PR	CADEX	36	tt	896000	26	2991.5	3001.5
Quintana Roo	V-PR	CADEX	42	tt	865800	16	2982	3004
Quintana Roo	V-PR	CADEX	65	tt	880000	21	2963.5	3003
Quintana Roo	V-PR	Campagnolo	Bora Ultra 35	tt	887100	33	2998.5	3003.5
Quintana Roo	V-PR	Campagnolo	Bora Ultra 50	tt	901300	27	2972	3003.5
Quintana Roo	V-PR	DT Swiss	ARC 1100 DICUT 62	tt	823200	16	2964	3002.5
Quintana Roo	V-PR	DT Swiss	ARC 1100 DICUT DISC	tt	2218400	42	2938.5	3021
Quintana Roo	V-PR	ENVE	SES 2.2	tt	830300	17	2998	3003.5
Quintana Roo	V-PR	ENVE	SES 3.4	tt	830300	16	2972	3002
Quintana Roo	V-PR	ENVE	SES 6.7	tt	830300	25	2966	3010
Quintana Roo	V-PR	ENVE	SES 7.8	tt	844500	39	2953.5	3006
Quintana Roo	V-PR	ENVE	SES 8.9	tt	844500	31	2954.5	3014.5
Quintana Roo	V-PR	Giant	SLR 0	tt	830400	22	2975	3002.5
Quintana Roo	V-PR	Lightweight	Meilenstein	tt	638600	16	2984.5	2994
Quintana Roo	V-PR	Mavic	Comete Pro Carbon SL UST	tt	780600	23	2972.5	3020.5
Quintana Roo	V-PR	Mavic	Cosmic CXR60c	tt	780600	16	2976.5	3018.5
Quintana Roo	V-PR	Mavic	Cosmic Ultimate UST	tt	780600	16	2979	3016
Quintana Roo	V-PR	Roval	Alpinist CLX	tt	773900	32	2985	2994
Quintana Roo	V-PR	Roval	CLX64	tt	809000	16	2968	3010
Quintana Roo	V-PR	Roval	Rapide CLX	tt	833900	16	2968	3005
Quintana Roo	V-PR	Shimano	C40	tt	723900	16	2986	3013.5
Quintana Roo	V-PR	Shimano	C50	tt	727300	28	2984	3017.5
Quintana Roo	V-PR	Shimano	C60	tt	730900	18	2975	3021
Quintana Roo	V-PR	ZIPP	202	tt	787800	16	2993	3004.5
Quintana Roo	V-PR	ZIPP	404	tt	787800	16	2965	3006
Quintana Roo	V-PR	ZIPP	454	tt	922600	24	2962	3003
Quintana Roo	V-PR	ZIPP	808	tt	816200	16	2956	3012
Quintana Roo	V-PR	ZIPP	858	tt	951000	37	2952	3009
Quintana Roo	V-PR	ZIPP	353 NSW	tt	894200	19	2969	3002
Quintana Roo	V-PR	ZIPP	808/Super9	tt	1714300	35	2947	3021
Quintana Roo	V-PR	ZIPP	858/Super9	tt	2147400	45	2945	3020
Quintana Roo	V-PR	Zwift	32mm Carbon	tt	638600	16	2998	3010
Quintana Roo	V-PR	Zwift	50mm Carbon	tt	759300	16	2985.5	3011
Quintana Roo	V-PR	Zwift	Buffalo Fahrrad	tt	641800	40	3003	3017
Quintana Roo	V-PR	Zwift	Classic	tt	674200	16	3004	3018
Quintana Roo	V-PR	Zwift	Safety	tt	1348600	44	2998.5	3009.5
Scott	Plasma	Bontrager	Aeolus 5	tt	1022400	20	2979	2999
Scott	Plasma	CADEX	36	tt	1109400	26	2991.5	2994.5
Scott	Plasma	CADEX	42	tt	1079200	17	2982	2997
Scott	Plasma	CADEX	65	tt	1093400	21	2963.5	2996
Scott	Plasma	Campagnolo	Bora Ultra 35	tt	1100500	33	2998.5	2996.5
Scott	Plasma	Campagnolo	Bora Ultra 50	tt	1114700	27	2972	2996.5
Scott	Plasma	DT Swiss	ARC 1100 DICUT 62	tt	1036600	17	2964	2995.5
Scott	Plasma	DT Swiss	ARC 1100 DICUT DISC	tt	2431800	42	2938.5	3014
Scott	Plasma	ENVE	SES 2.2	tt	1043700	17	2998	2996.5
Scott	Plasma	ENVE	SES 3.4	tt	1043700	17	2972	2995
Scott	Plasma	ENVE	SES 6.7	tt	1043700	25	2966	3003
Scott	Plasma	ENVE	SES 7.8	tt	1057900	39	2953.5	2999
Scott	Plasma	ENVE	SES 8.9	tt	1057900	31	2954.5	3007.5
Scott	Plasma	Giant	SLR 0	tt	1043800	22	2975	2995.5
Scott	Plasma	Lightweight	Meilenstein	tt	852000	17	2984.5	2987
Scott	Plasma	Mavic	Comete Pro Carbon SL UST	tt	994000	23	2972.5	3013.5
Scott	Plasma	Mavic	Cosmic CXR60c	tt	994000	17	2976.5	3011.5
Scott	Plasma	Mavic	Cosmic Ultimate UST	tt	994000	17	2979	3009
Scott	Plasma	Roval	Alpinist CLX	tt	987300	32	2985	2987
Scott	Plasma	Roval	CLX64	tt	1022400	17	2968	3003
Scott	Plasma	Roval	Rapide CLX	tt	1047300	17	2968	2998
Scott	Plasma	Shimano	C40	tt	937300	17	2986	3006.5
Scott	Plasma	Shimano	C50	tt	940700	28	2984	3010.5
Scott	Plasma	Shimano	C60	tt	944300	18	2975	3014
Scott	Plasma	ZIPP	202	tt	1001200	17	2993	2997.5
Scott	Plasma	ZIPP	404	tt	1001200	17	2965	2999
Scott	Plasma	ZIPP	454	tt	1136000	24	2962	2996
Scott	Plasma	ZIPP	808	tt	1029600	17	2956	3005
Scott	Plasma	ZIPP	858	tt	1164400	37	2952	3002
Scott	Plasma	ZIPP	353 NSW	tt	1107600	19	2969	2995
Scott	Plasma	ZIPP	808/Super9	tt	1927700	35	2947	3014
Scott	Plasma	ZIPP	858/Super9	tt	2360800	45	2945	3013
Scott	Plasma	Zwift	32mm Carbon	tt	852000	17	2998	3003
Scott	Plasma	Zwift	50mm Carbon	tt	972700	17	2985.5	3004
Scott	Plasma	Zwift	Buffalo Fahrrad	tt	855200	40	3003	3010
Scott	Plasma	Zwift	Classic	tt	887600	17	3004	3011
Scott	Plasma	Zwift	Safety	tt	1562000	44	2998.5	3002.5
Scott	Plasma RC Ultimate	Bontrager	Aeolus 5	tt	1306400	33	2964	2997
Scott	Plasma RC Ultimate	CADEX	36	tt	1393400	33	2976.5	2992.5
Scott	Plasma RC Ultimate	CADEX	42	tt	1363200	33	2967	2995
Scott	Plasma RC Ultimate	CADEX	65	tt	1377400	33	2948.5	2994
Scott	Plasma RC Ultimate	Campagnolo	Bora Ultra 35	tt	1384500	33	2983.5	2994.5
Scott	Plasma RC Ultimate	Campagnolo	Bora Ultra 50	tt	1398700	33	2957	2994.5
Scott	Plasma RC Ultimate	DT Swiss	ARC 1100 DICUT 62	tt	1320600	33	2949	2993.5
Scott	Plasma RC Ultimate	DT Swiss	ARC 1100 DICUT DISC	tt	2715800	42	2923.5	3012
Scott	Plasma RC Ultimate	ENVE	SES 2.2	tt	1327700	33	2983	2994.5
Scott	Plasma RC Ultimate	ENVE	SES 3.4	tt	1327700	33	2957	2993
Scott	Plasma RC Ultimate	ENVE	SES 6.7	tt	1327700	33	2951	3001
Scott	Plasma RC Ultimate	ENVE	SES 7.8	tt	1341900	39	2938.5	2997
Scott	Plasma RC Ultimate	ENVE	SES 8.9	tt	1341900	33	2939.5	3005.5
Scott	Plasma RC Ultimate	Giant	SLR 0	tt	1327800	33	2960	2993.5
Scott	Plasma RC Ultimate	Lightweight	Meilenstein	tt	1136000	33	2969.5	2985
Scott	Plasma RC Ultimate	Mavic	Comete Pro Carbon SL UST	tt	1278000	33	2957.5	3011.5
Scott	Plasma RC Ultimate	Mavic	Cosmic CXR60c	tt	1278000	33	2961.5	3009.5
Scott	Plasma RC Ultimate	Mavic	Cosmic Ultimate UST	tt	1278000	33	2964	3007
Scott	Plasma RC Ultimate	Roval	Alpinist CLX	tt	1271300	33	2970	2985
Scott	Plasma RC Ultimate	Roval	CLX64	tt	1306400	33	2953	3001
Scott	Plasma RC Ultimate	Roval	Rapide CLX	tt	1331300	33	2953	2996
Scott	Plasma RC Ultimate	Shimano	C40	tt	1221300	33	2971	3004.5
Scott	Plasma RC Ultimate	Shimano	C50	tt	1224700	33	2969	3008.5
Scott	Plasma RC Ultimate	Shimano	C60	tt	1228300	33	2960	3012
Scott	Plasma RC Ultimate	ZIPP	202	tt	1285200	33	2978	2995.5
Scott	Plasma RC Ultimate	ZIPP	404	tt	1285200	33	2950	2997
Scott	Plasma RC Ultimate	ZIPP	454	tt	1420000	33	2947	2994
Scott	Plasma RC Ultimate	ZIPP	808	tt	1313600	33	2941	3003
Scott	Plasma RC Ultimate	ZIPP	858	tt	1448400	37	2937	3000
Scott	Plasma RC Ultimate	ZIPP	353 NSW	tt	1391600	33	2954	2993
Scott	Plasma RC Ultimate	ZIPP	808/Super9	tt	2211700	35	2932	3012
Scott	Plasma RC Ultimate	ZIPP	858/Super9	tt	2644800	45	2930	3011
Scott	Plasma RC Ultimate	Zwift	32mm Carbon	tt	1136000	33	2983	3001
Scott	Plasma RC Ultimate	Zwift	50mm Carbon	tt	1256700	33	2970.5	3002
Scott	Plasma RC Ultimate	Zwift	Buffalo Fahrrad	tt	1139200	40	2988	3008
Scott	Plasma RC Ultimate	Zwift	Classic	tt	1171600	33	2989	3009
Scott	Plasma RC Ultimate	Zwift	Safety	tt	1846000	44	2983.5	3000.5
Specialized	Shiv	Bontrager	Aeolus 5	tt	880400	20	2979	3007
Specialized	Shiv	CADEX	36	tt	967400	26	2991.5	3002.5
Specialized	Shiv	CADEX	42	tt	937200	10	2982	3005
Specialized	Shiv	CADEX	65	tt	951400	21	2963.5	3004
Specialized	Shiv	Campagnolo	Bora Ultra 35	tt	958500	33	2998.5	3004.5
Specialized	Shiv	Campagnolo	Bora Ultra 50	tt	972700	27	2972	3004.5
Specialized	Shiv	DT Swiss	ARC 1100 DICUT 62	tt	894600	10	2964	3003.5
Specialized	Shiv	DT Swiss	ARC 1100 DICUT DISC	tt	2289800	42	2938.5	3022
Specialized	Shiv	ENVE	SES 2.2	tt	901700	17	2998	3004.5
Specialized	Shiv	ENVE	SES 3.4	tt	901700	10	2972	3003
Specialized	Shiv	ENVE	SES 6.7	tt	901700	25	2966	3011
Specialized	Shiv	ENVE	SES 7.8	tt	915900	39	2953.5	3007
Specialized	Shiv	ENVE	SES 8.9	tt	915900	31	2954.5	3015.5
Specialized	Shiv	Giant	SLR 0	tt	901800	22	2975	3003.5
Specialized	Shiv	Lightweight	Meilenstein	tt	710000	10	2984.5	2995
Specialized	Shiv	Mavic	Comete Pro Carbon SL UST	tt	852000	23	2972.5	3021.5
Specialized	Shiv	Mavic	Cosmic CXR60c	tt	852000	16	2976.5	3019.5
Specialized	Shiv	Mavic	Cosmic Ultimate UST	tt	852000	10	2979	3017
Specialized	Shiv	Roval	Alpinist CLX	tt	845300	32	2985	2995
Specialized	Shiv	Roval	CLX64	tt	880400	10	2968	3011
Specialized	Shiv	Roval	Rapide CLX	tt	905300	14	2968	3006
Specialized	Shiv	Shimano	C40	tt	795300	12	2986	3014.5
Specialized	Shiv	Shimano	C50	tt	798700	28	2984	3018.5
Specialized	Shiv	Shimano	C60	tt	802300	18	2975	3022
Specialized	Shiv	ZIPP	202	tt	859200	11	2993	3005.5
Specialized	Shiv	ZIPP	404	tt	859200	15	2965	3007
Specialized	Shiv	ZIPP	454	tt	994000	24	2962	3004
Specialized	Shiv	ZIPP	808	tt	887600	13	2956	3013
Specialized	Shiv	ZIPP	858	tt	1022400	37	2952	3010
Specialized	Shiv	ZIPP	353 NSW	tt	965600	19	2969	3003
Specialized	Shiv	ZIPP	808/Super9	tt	1785700	35	2947	3022
Specialized	Shiv	ZIPP	858/Super9	tt	2218800	45	2945	3021
Specialized	Shiv	Zwift	32mm Carbon	tt	710000	10	2998	3011
Specialized	Shiv	Zwift	50mm Carbon	tt	830700	10	2985.5	3012
Specialized	Shiv	Zwift	Buffalo Fahrrad	tt	713200	40	3003	3018
Specialized	Shiv	Zwift	Classic	tt	745600	10	3004	3019
Specialized	Shiv	Zwift	Safety	tt	1420000	44	2998.5	3010.5
Specialized	Shiv Disc	Bontrager	Aeolus 5	tt	1164400	20	2967	3007
Specialized	Shiv Disc	CADEX	36	tt	1251400	26	2979.5	3002.5
Specialized	Shiv Disc	CADEX	42	tt	1221200	18	2970	3005
Specialized	Shiv Disc	CADEX	65	tt	1235400	21	2951.5	3004
Specialized	Shiv Disc	Campagnolo	Bora Ultra 35	tt	1242500	33	2986.5	3004.5
Specialized	Shiv Disc	Campagnolo	Bora Ultra 50	tt	1256700	27	2960	3004.5
Specialized	Shiv Disc	DT Swiss	ARC 1100 DICUT 62	tt	1178600	18	2952	3003.5
Specialized	Shiv Disc	DT Swiss	ARC 1100 DICUT DISC	tt	2573800	42	2926.5	3022
Specialized	Shiv Disc	ENVE	SES 2.2	tt	1185700	18	2986	3004.5
Specialized	Shiv Disc	ENVE	SES 3.4	tt	1185700	18	2960	3003
Specialized	Shiv Disc	ENVE	SES 6.7	tt	1185700	25	2954	3011
Specialized	Shiv Disc	ENVE	SES 7.8	tt	1199900	39	2941.5	3007
Specialized	Shiv Disc	ENVE	SES 8.9	tt	1199900	31	2942.5	3015.5
Specialized	Shiv Disc	Giant	SLR 0	tt	1185800	22	2963	3003.5
Specialized	Shiv Disc	Lightweight	Meilenstein	tt	994000	18	2972.5	2995
Specialized	Shiv Disc	Mavic	Comete Pro Carbon SL UST	tt	1136000	23	2960.5	3021.5
Specialized	Shiv Disc	Mavic	Cosmic CXR60c	tt	1136000	18	2964.5	3019.5
Specialized	Shiv Disc	Mavic	Cosmic Ultimate UST	tt	1136000	18	2967	3017
Specialized	Shiv Disc	Roval	Alpinist CLX	tt	1129300	32	2973	2995
Specialized	Shiv Disc	Roval	CLX64	tt	1164400	18	2956	3011
Specialized	Shiv Disc	Roval	Rapide CLX	tt	1189300	18	2956	3006
Specialized	Shiv Disc	Shimano	C40	tt	1079300	18	2974	3014.5
Specialized	Shiv Disc	Shimano	C50	tt	1082700	28	2972	3018.5
Specialized	Shiv Disc	Shimano	C60	tt	1086300	18	2963	3022
Specialized	Shiv Disc	ZIPP	202	tt	1143200	18	2981	3005.5
Specialized	Shiv Disc	ZIPP	404	tt	1143200	18	2953	3007
Specialized	Shiv Disc	ZIPP	454	tt	1278000	24	2950	3004
Specialized	Shiv Disc	ZIPP	808	tt	1171600	18	2944	3013
Specialized	Shiv Disc	ZIPP	858	tt	1306400	37	2940	3010
Specialized	Shiv Disc	ZIPP	353 NSW	tt	1249600	19	2957	3003
Specialized	Shiv Disc	ZIPP	808/Super9	tt	2069700	35	2935	3022
Specialized	Shiv Disc	ZIPP	858/Super9	tt	2502800	45	2933	3021
Specialized	Shiv Disc	Zwift	32mm Carbon	tt	994000	18	2986	3011
Specialized	Shiv Disc	Zwift	50mm Carbon	tt	1114700	18	2973.5	3012
Specialized	Shiv Disc	Zwift	Buffalo Fahrrad	tt	997200	40	2991	3018
Specialized	Shiv Disc	Zwift	Classic	tt	1029600	18	2992	3019
Specialized	Shiv Disc	Zwift	Safety	tt	1704000	44	2986.5	3010.5
Specialized	Shiv S-Works	Bontrager	Aeolus 5	tt	1022400	20	2979	2998
Specialized	Shiv S-Works	CADEX	36	tt	1109400	26	2991.5	2993.5
Specialized	Shiv S-Works	CADEX	42	tt	1079200	10	2982	2996
Specialized	Shiv S-Works	CADEX	65	tt	1093400	21	2963.5	2995
Specialized	Shiv S-Works	Campagnolo	Bora Ultra 35	tt	1100500	33	2998.5	2995.5
Specialized	Shiv S-Works	Campagnolo	Bora Ultra 50	tt	1114700	27	2972	2995.5
Specialized	Shiv S-Works	DT Swiss	ARC 1100 DICUT 62	tt	1036600	10	2964	2994.5
Specialized	Shiv S-Works	DT Swiss	ARC 1100 DICUT DISC	tt	2431800	42	2938.5	3013
Specialized	Shiv S-Works	ENVE	SES 2.2	tt	1043700	17	2998	2995.5
Specialized	Shiv S-Works	ENVE	SES 3.4	tt	1043700	10	2972	2994
Specialized	Shiv S-Works	ENVE	SES 6.7	tt	1043700	25	2966	3002
Specialized	Shiv S-Works	ENVE	SES 7.8	tt	1057900	39	2953.5	2998
Specialized	Shiv S-Works	ENVE	SES 8.9	tt	1057900	31	2954.5	3006.5
Specialized	Shiv S-Works	Giant	SLR 0	tt	1043800	22	2975	2994.5
Specialized	Shiv S-Works	Lightweight	Meilenstein	tt	852000	10	2984.5	2986
Specialized	Shiv S-Works	Mavic	Comete Pro Carbon SL UST	tt	994000	23	2972.5	3012.5
Specialized	Shiv S-Works	Mavic	Cosmic CXR60c	tt	994000	16	2976.5	3010.5
Specialized	Shiv S-Works	Mavic	Cosmic Ultimate UST	tt	994000	10	2979	3008
Specialized	Shiv S-Works	Roval	Alpinist CLX	tt	987300	32	2985	2986
Specialized	Shiv S-Works	Roval	CLX64	tt	1022400	10	2968	3002
Specialized	Shiv S-Works	Roval	Rapide CLX	tt	1047300	14	2968	2997
Specialized	Shiv S-Works	Shimano	C40	tt	937300	12	2986	3005.5
Specialized	Shiv S-Works	Shimano	C50	tt	940700	28	2984	3009.5
Specialized	Shiv S-Works	Shimano	C60	tt	944300	18	2975	3013
Specialized	Shiv S-Works	ZIPP	202	tt	1001200	11	2993	2996.5
Specialized	Shiv S-Works	ZIPP	404	tt	1001200	15	2965	2998
Specialized	Shiv S-Works	ZIPP	454	tt	1136000	24	2962	2995
Specialized	Shiv S-Works	ZIPP	808	tt	1029600	13	2956	3004
Specialized	Shiv S-Works	ZIPP	858	tt	1164400	37	2952	3001
Specialized	Shiv S-Works	ZIPP	353 NSW	tt	1107600	19	2969	2994
Specialized	Shiv S-Works	ZIPP	808/Super9	tt	1927700	35	2947	3013
Specialized	Shiv S-Works	ZIPP	858/Super9	tt	2360800	45	2945	3012
Specialized	Shiv S-Works	Zwift	32mm Carbon	tt	852000	10	2998	3002
